Id;ConducenHijos;Edad;NHijos;AntiguedadTrabajo;Ingresos;Soltero;ValorDomicilio;Genero;Educacion;Trabajo;DistanciaTrabajo;Uso;ValVehiculo;Experiencia;Tipo;ColorRojo;TCuantia;NSiniestros;Suspensiones;Motor;Antiguedad;Zona
31550;2;43;2;12;$31,939;No;$133,859;M;Bachiller;Independiente;61;Privado;$14,310;13;Minivan;si;$0;0;No;0;1;Rural
75503;0;32;2;13;$17,545;Si;$0;M;Técnico;Arquitecto;46;Comercial;$8,240;10;Pickup;no;$0;0;No;0;1;Urbano
89014;0;41;3;8;$38,813;No;$127,229;F;Superior;Arquitecto;31;Privado;$5,600;3;SUV;no;$0;0;No;0;9;Urbano
97929;0;58;0;14;$37,991;No;;F;Técnico;Deportista;23;Privado;$14,000;4;Deportivo;no;$0;0;Si;2;1;Urbano
12457;0;53;0;13;$186,706;No;$476,703;F;Master;;43;Comercial;$38,700;3;Camión;no;$0;0;No;0;13;Urbano
61298;1;43;2;15;$48,999;No;$223,626;F;Superior;Administrador;32;Privado;$11,510;10;SUV;no;$0;0;No;0;;Urbano
52006;0;34;1;11;;Si;$0;F;Master;Deportista;22;Privado;$20,490;4;Deportivo;no;$0;0;No;0;18;Urbano
38541;0;31;1;12;$54,909;No;;M;Bachiller;Independiente;33;Privado;$6,990;1;Pickup;si;$0;0;No;3;4;Urbano
88387;0;41;0;8;$104,436;No;$304,883;F;Superior;Deportista;5;Comercial;$26,970;9;Pickup;no;$0;0;No;4;9;Urbano
68045;0;29;4;0;$0;No;$0;F;Superior;Estudiante;38;Comercial;$20,570;4;Pickup;no;$0;0;No;2;9;Urbano
81280;0;53;0;14;$58,354;No;$216,333;F;Técnico;Independiente;23;Comercial;$13,760;5;Deportivo;no;$0;0;No;0;8;Rural
54548;0;49;0;14;$106,231;No;$319,922;F;Master;Abogado;12;Privado;$28,110;6;Minivan;no;$0;0;No;0;15;Urbano
46653;0;57;0;13;$119,975;No;$339,052;F;PhD;Doctor;40;Privado;$13,500;10;SUV;no;$0;0;Si;0;13;Urbano
63648;0;32;2;14;$37,320;No;$157,137;M;Técnico;Independiente;40;Comercial;$7,600;6;Minivan;si;$0;0;No;0;1;Urbano
45761;0;34;1;13;$69,318;No;$238,256;F;Superior;Independiente;36;Privado;$17,700;11;SUV;no;$0;0;No;0;5;Urbano
12948;0;51;0;14;$71,267;No;$251,915;M;Superior;Independiente;39;Comercial;$33,370;4;Camión;no;$0;0;No;0;5;Urbano
20867;0;54;0;11;;No;$153,917;F;Técnico;Ingeniero;5;Privado;$12,200;11;SUV;no;$0;0;No;0;8;Rural
43100;0;54;0;;$50,705;No;$240,155;M;Superior;Independiente;43;Comercial;$31,410;3;Camión;si;$0;0;Si;0;11;Urbano
93254;1;35;2;5;$71,424;Si;$224,831;M;Master;Abogado;32;Privado;$18,390;11;Minivan;si;$0;0;No;1;21;Urbano
67898;1;38;2;11;$26,263;No;$125,375;F;Técnico;Arquitecto;41;Privado;$5,300;4;Deportivo;no;$0;0;No;1;9;Urbano
69182;0;45;4;17;$85,428;Si;$236,050;F;Técnico;Estudiante;16;Privado;$7,890;6;SUV;no;$0;0;No;0;1;Urbano
97339;0;51;0;0;$0;No;$109,799;M;Técnico;Estudiante;29;Comercial;$6,600;4;Pickup;si;$0;0;No;0;7;Urbano
98404;0;36;0;8;$51,358;No;$178,375;F;Superior;Administrador;25;Privado;$1,500;7;SUV;no;$0;0;No;0;6;Urbano
36717;0;47;0;10;$29,630;No;$137,970;M;Superior;Administrador;27;Comercial;$20,780;6;Van;si;$0;0;No;2;6;Rural
55240;0;46;0;14;$34,705;No;$173,076;M;Técnico;Independiente;50;Comercial;$9,570;7;Pickup;si;$0;0;No;0;7;Urbano
35683;0;56;3;;$40,506;Si;$210,796;M;Técnico;Independiente;46;Comercial;$25,140;6;Camión;si;$0;0;No;3;8;Rural
97394;0;28;3;15;;No;$214,775;M;Bachiller;Arquitecto;50;Comercial;$33,320;6;Camión;no;$0;0;No;0;3;Rural
29893;0;42;0;6;$82,608;No;$0;M;Superior;Independiente;41;Comercial;$20,730;6;Van;si;$0;0;No;2;1;Urbano
61916;0;49;0;10;$88,937;No;$276,837;M;Master;Administrador;56;Privado;$15,290;1;Minivan;si;$0;0;No;0;18;Urbano
80191;0;36;0;8;$99,247;No;$0;M;Master;;44;Comercial;$27,080;11;Camión;no;$0;0;No;1;;Urbano
23722;0;46;0;3;$16,717;No;$0;M;Superior;Estudiante;45;Privado;$15,520;10;Minivan;si;$0;0;No;0;11;Urbano
73328;0;52;0;13;$86,756;No;$224,768;F;Master;Abogado;51;Privado;$11,560;1;Minivan;no;$0;0;No;1;9;Urbano
22409;0;50;0;11;$129,234;No;$0;M;PhD;Doctor;37;Privado;$21,200;4;Van;si;$0;0;No;0;;Urbano
76686;0;49;0;13;;No;$359,366;M;Master;Deportista;32;Privado;$27,820;14;Minivan;si;$0;0;No;4;8;Urbano
60210;0;50;0;8;$52,442;No;$210,062;M;Superior;Administrador;55;Privado;$19,900;4;Minivan;si;$0;0;No;1;16;Urbano
65319;0;50;0;11;$74,970;No;$0;M;Superior;Independiente;28;Comercial;$13,930;1;Minivan;si;$0;0;No;0;1;Rural
85698;0;41;0;;$119,109;No;$0;M;Master;Abogado;39;Privado;$21,890;4;Minivan;si;$0;0;No;0;18;Rural
23689;0;34;2;13;$27,581;Si;$0;M;Bachiller;Independiente;38;Comercial;$12,250;4;Minivan;si;$0;0;No;6;5;Rural
51373;0;41;0;;$0;No;$78,794;F;Superior;Ingeniero;43;Privado;$12,450;15;SUV;no;$0;0;No;1;11;Urbano
88904;0;43;0;13;$180,733;No;$477,862;M;Master;Deportista;30;Comercial;$26,480;1;Camión;no;$0;0;No;0;17;Urbano
73115;0;40;1;9;$20,915;No;$87,526;F;Bachiller;Arquitecto;65;Privado;$12,940;6;Deportivo;no;$0;0;No;2;1;Rural
52067;0;46;0;12;$28,996;No;$137,891;F;Técnico;Arquitecto;60;Privado;$9,200;4;Minivan;no;$0;0;No;1;9;Urbano
69687;0;44;0;11;$111,321;No;$272,246;M;Master;Deportista;30;Comercial;$22,830;1;Camión;si;$0;0;No;0;12;Urbano
29229;3;42;3;0;$0;No;$0;M;Técnico;Estudiante;47;Comercial;$5,800;1;Pickup;si;$0;0;No;1;11;Urbano
64377;0;34;5;15;$16,167;Si;$0;F;Bachiller;Arquitecto;66;Privado;$6,520;1;Deportivo;no;$0;0;Si;1;1;Rural
58352;0;34;1;13;$69,318;No;$238,256;F;Superior;Independiente;36;Privado;$17,700;11;SUV;no;$0;0;No;0;5;Urbano
71219;0;30;4;12;$58,248;Si;$0;M;PhD;;25;Privado;$14,380;1;Minivan;no;$0;0;No;2;;Urbano
20096;0;50;0;11;$8,345;No;$0;M;Bachiller;Estudiante;39;Privado;$15,330;10;Minivan;si;$0;0;No;0;5;Rural
63798;1;41;2;15;$30,984;No;$121,365;F;Técnico;Arquitecto;32;Privado;$9,980;1;Deportivo;no;$0;0;No;1;1;Rural
29387;0;49;0;14;$122,265;No;$384,884;F;Superior;Independiente;29;Comercial;$19,020;1;SUV;no;$0;0;No;0;5;Rural
94034;0;31;2;14;$137,663;No;$303,237;F;PhD;;46;Privado;$14,300;1;Minivan;no;$0;0;No;1;11;Urbano
24392;0;38;3;;;Si;$0;F;Superior;Administrador;36;Comercial;$21,030;1;Pickup;no;$0;0;No;0;7;Rural
58997;0;40;0;9;$28,747;No;$149,708;M;Master;Abogado;55;Privado;$10,520;3;Minivan;no;$0;0;No;1;12;Urbano
11002;0;48;0;13;$120,483;No;$358,643;M;Master;Administrador;60;Privado;$14,110;7;Minivan;si;$0;0;No;0;12;Urbano
71500;0;34;1;10;$79,445;Si;$0;F;PhD;Abogado;36;Privado;$12,840;1;SUV;no;$0;0;Si;3;;Urbano
54991;0;60;2;16;$112,980;Si;$0;M;Superior;Independiente;14;Comercial;$27,780;6;Minivan;si;$0;0;No;1;1;Urbano
86138;0;55;0;;$83,090;No;$202,465;M;Master;;20;Comercial;$24,750;4;Camión;si;$0;0;No;0;17;Urbano
54095;0;34;1;12;$25,989;No;$137,836;M;Bachiller;Independiente;48;Privado;$9,490;6;Minivan;si;$0;0;No;4;8;Rural
27543;0;63;0;16;$73,358;No;$229,797;M;Master;Deportista;28;Privado;$8,840;6;Minivan;no;$0;0;No;1;22;Urbano
88169;0;42;0;14;$40,480;No;$164,701;M;Superior;Arquitecto;71;Comercial;$10,830;6;Pickup;si;$0;0;No;0;13;Urbano
79619;0;39;0;10;$35,558;No;$154,532;M;Técnico;Independiente;60;Comercial;$8,960;1;Minivan;no;$0;0;No;0;;Rural
43260;0;26;2;11;$21,443;No;$116,421;M;Bachiller;Arquitecto;33;Privado;$6,240;1;Minivan;no;$0;0;No;0;1;Rural
49162;2;41;3;10;$39,320;Si;$0;M;Técnico;Administrador;34;Comercial;$22,670;1;Camión;no;$0;0;No;0;1;Urbano
39172;0;47;0;9;;No;$149,582;M;Bachiller;Independiente;44;Privado;$5,430;3;Pickup;si;$0;0;No;0;1;Urbano
61526;0;42;2;14;$23,853;Si;$120,985;M;Bachiller;Independiente;46;Privado;$15,850;1;Minivan;si;$0;0;No;0;;Urbano
77363;0;40;2;13;;No;$280,943;M;PhD;;33;Comercial;$26,040;10;Camión;si;$0;0;No;0;13;Urbano
38396;0;48;0;7;$100,218;No;$287,441;M;Técnico;Administrador;37;Privado;$16,320;3;Van;si;$0;0;No;4;9;Urbano
39519;1;41;2;13;$39,677;No;$166,364;F;Técnico;Arquitecto;14;Privado;$20,210;4;Pickup;no;$0;0;No;2;6;Urbano
75909;0;55;0;13;$59,217;No;$217,584;M;Superior;Administrador;13;Privado;$13,950;6;Minivan;si;$0;0;Si;1;11;Urbano
23714;0;44;1;16;$89,888;Si;$302,923;M;Superior;Administrador;13;Comercial;$24,420;10;Camión;si;$0;0;No;0;8;Urbano
89023;0;49;0;10;$88,937;No;$276,837;M;Master;Administrador;56;Privado;$15,290;1;Minivan;si;$0;0;No;0;18;Urbano
77264;0;41;0;8;$192,839;No;$0;M;PhD;Doctor;27;Privado;$7,340;10;Minivan;si;$0;0;No;0;;Urbano
73415;0;50;0;12;$49,242;No;$191,938;F;Técnico;Arquitecto;40;Comercial;$33,690;1;Camión;no;$0;0;No;1;9;Rural
13215;0;52;0;8;$153,688;No;$418,418;F;PhD;Deportista;23;Privado;$8,470;6;SUV;no;$0;0;Si;0;;Urbano
55646;0;59;0;7;$94,973;No;$319,369;M;Superior;Deportista;21;Privado;$7,400;1;Pickup;si;$0;0;No;0;11;Urbano
56803;0;46;0;11;$23,921;No;$156,557;F;Técnico;Arquitecto;24;Privado;$12,180;10;SUV;no;$0;0;No;0;5;Urbano
94793;0;39;2;;$16,851;No;$150,516;M;Técnico;Administrador;43;Comercial;$5,400;11;Pickup;si;$0;0;No;1;1;Urbano
44007;0;43;2;14;$19,916;No;$129,144;M;Técnico;Arquitecto;43;Privado;$8,340;1;Pickup;si;$0;0;No;0;6;Rural
56132;0;41;2;15;$23,344;No;$147,172;M;Técnico;Independiente;10;Privado;$7,930;1;Pickup;no;$0;0;No;1;1;Urbano
22254;0;49;0;15;$22,978;No;$144,545;M;Bachiller;Arquitecto;5;Privado;$20,010;1;Van;si;$0;0;No;0;9;Urbano
55885;0;54;0;12;$40,818;No;$0;F;Master;Abogado;34;Privado;$15,890;13;SUV;no;$0;0;No;0;15;Urbano
63649;0;36;0;12;$30,884;No;$184,656;F;Técnico;Arquitecto;23;Privado;$11,090;1;Deportivo;no;$0;0;No;3;1;Rural
81980;0;39;2;14;$40,259;No;$178,724;M;Técnico;Independiente;35;Comercial;$18,040;7;Van;si;$0;0;Si;1;11;Urbano
31957;0;39;3;7;$34,046;No;$183,383;F;Técnico;Arquitecto;33;Privado;$4,040;6;SUV;no;$0;0;No;0;5;Rural
53138;0;41;0;7;$36,978;No;$145,526;M;Técnico;Arquitecto;62;Comercial;$9,300;1;Pickup;si;$0;0;No;0;7;Rural
78026;0;47;0;11;;No;$180,809;F;Técnico;Independiente;77;Comercial;$17,240;10;Deportivo;no;$0;0;No;3;8;Rural
66526;0;37;0;11;$90,295;No;$240,194;F;Superior;Deportista;25;Privado;$14,890;12;SUV;no;$0;0;Si;0;14;Urbano
26127;0;38;0;12;$127,903;No;$348,479;F;Superior;Deportista;19;Privado;$18,090;1;SUV;no;$0;0;Si;1;5;Urbano
53283;0;53;0;0;$0;No;$0;F;Superior;Estudiante;35;Comercial;$21,200;3;SUV;no;$0;0;No;1;11;Urbano
79043;0;55;0;;$83,090;No;$202,465;M;Master;;20;Comercial;$24,750;4;Camión;si;$0;0;No;0;17;Urbano
87125;0;56;0;15;$4,200;No;$127,300;F;Superior;Ingeniero;35;Privado;$37,380;1;Minivan;no;$0;0;No;0;9;Urbano
52648;0;51;0;0;$0;No;$0;M;PhD;Doctor;29;Privado;$8,310;6;Pickup;si;$0;0;No;0;18;Urbano
77019;0;47;0;;$2,916;No;$92,800;F;Master;Ingeniero;62;Privado;$23,720;7;Van;no;$0;0;No;2;22;Rural
79023;0;33;2;13;$57,334;No;$196,083;M;Técnico;Independiente;13;Comercial;$10,900;1;Pickup;si;$0;0;No;1;8;Rural
68668;0;51;0;13;$32,159;No;$195,096;F;Bachiller;Independiente;46;Privado;$2,600;6;SUV;no;$0;0;Si;2;6;Rural
27503;0;60;0;13;$54,710;No;$190,364;F;Master;Abogado;6;Privado;$17,100;1;SUV;no;$0;0;No;2;;Urbano
58998;0;30;2;12;$106,722;Si;$0;F;Superior;Deportista;43;Privado;$26,520;7;Deportivo;no;$0;0;No;0;13;Urbano
61387;0;62;0;14;$74,430;No;$266,176;M;Master;;64;Comercial;$19,690;3;Pickup;no;$0;0;No;1;17;Urbano
11865;0;49;0;11;$60,079;No;$194,764;F;Superior;Deportista;33;Privado;$17,310;6;Minivan;no;$0;0;No;3;5;Urbano
85435;0;50;0;11;$29,944;No;$160,062;F;Bachiller;Arquitecto;33;Privado;$15,070;13;SUV;no;$0;0;No;0;;Urbano
48089;0;53;0;11;$97,706;No;$0;M;Master;;48;Comercial;$18,020;9;Van;si;$0;0;No;0;10;Urbano
67789;0;34;3;;$88,760;Si;$0;F;Superior;Administrador;56;Privado;$20,460;1;SUV;no;$0;0;No;0;;Rural
74429;0;54;0;13;$25,929;No;$187,573;M;Bachiller;Arquitecto;5;Comercial;$9,490;6;Pickup;no;$0;0;No;2;7;Rural
33759;0;43;0;10;$21,814;No;$139,978;F;Bachiller;Independiente;46;Comercial;$16,390;4;Minivan;no;$0;0;No;0;6;Rural
38115;0;42;0;10;$61,419;No;$196,525;M;Bachiller;Independiente;6;Comercial;$27,380;1;Camión;no;$0;0;No;0;4;Urbano
38088;2;44;2;;$61,616;No;$236,422;F;Superior;Deportista;26;Privado;$16,540;1;Pickup;no;$0;0;No;1;7;Urbano
37348;0;45;0;8;$35,316;No;$194,782;F;Bachiller;Independiente;19;Privado;$11,280;4;SUV;no;$0;0;No;1;7;Urbano
88443;1;43;1;7;$57,170;No;$198,402;F;Bachiller;Independiente;41;Privado;$11,520;1;SUV;no;$0;0;No;3;1;Urbano
26847;0;46;0;12;$103,455;No;$286,457;M;Master;Abogado;21;Privado;$13,050;1;Minivan;si;$0;0;No;0;7;Urbano
16688;0;55;0;15;$41,882;No;$164,710;M;Superior;Deportista;46;Comercial;$7,000;1;Pickup;no;$0;0;Si;1;5;Urbano
90907;1;42;2;10;$38,519;No;$194,372;M;Técnico;Independiente;32;Comercial;$9,650;4;Minivan;si;$0;0;No;3;;Rural
39971;0;37;4;17;$22,699;Si;$0;M;Bachiller;Arquitecto;35;Privado;$7,470;1;Pickup;si;$0;0;No;0;1;Rural
92548;1;39;2;0;$0;No;$87,282;F;Técnico;Ingeniero;27;Privado;$8,490;1;SUV;no;$0;0;No;0;6;Urbano
83422;1;36;2;13;;No;$143,787;M;Bachiller;Independiente;35;Privado;$16,990;10;Minivan;no;$0;0;Si;0;1;Urbano
46118;0;48;0;;$113,910;No;$0;F;Master;Administrador;8;Privado;$17,690;1;Minivan;no;$0;0;No;2;15;Urbano
94594;0;45;2;8;$32,097;No;;F;PhD;Deportista;19;Privado;$9,210;1;SUV;no;$0;0;No;0;14;Urbano
19432;0;46;0;5;$25,772;No;$140,649;F;Técnico;Independiente;44;Comercial;$20,030;3;SUV;no;$0;0;No;1;;Urbano
47667;0;54;0;13;$88,985;No;$224,145;F;Master;Administrador;15;Privado;$15,800;3;SUV;no;$0;0;No;0;1;Urbano
99732;0;42;0;10;$45,375;No;$0;F;Técnico;Independiente;36;Comercial;$24,500;1;SUV;no;$0;0;No;0;10;Rural
84679;0;48;0;16;$35,343;No;$193,912;M;Técnico;Independiente;8;Comercial;$13,520;7;Minivan;si;$0;0;No;1;1;Urbano
43699;2;42;3;0;$0;No;$83,970;F;Superior;Ingeniero;5;Privado;$9,240;4;Minivan;no;$0;0;Si;0;13;Urbano
97776;1;44;2;11;;Si;$0;F;Superior;Independiente;55;Comercial;$9,830;6;SUV;no;$0;0;No;0;9;Rural
88884;0;41;0;10;$98,154;No;$314,175;F;Técnico;Administrador;35;Privado;$11,320;4;SUV;no;$0;0;No;1;4;Rural
12399;0;56;0;15;$126,700;No;$316,939;F;Master;Abogado;36;Privado;$23,980;16;Pickup;no;$0;0;Si;4;11;Urbano
73476;0;49;0;8;$54,869;No;$0;M;Master;;31;Comercial;$11,890;1;Pickup;no;$0;0;No;0;1;Urbano
13931;0;39;0;13;$18,274;No;$0;F;Técnico;Arquitecto;11;Privado;$7,230;6;SUV;no;$0;0;No;0;1;Rural
65501;0;41;0;;$74,187;No;$0;M;Superior;Administrador;43;Privado;$16,360;1;Van;si;$0;0;No;1;10;Urbano
25985;0;45;2;17;$38,212;No;$170,400;M;Técnico;Arquitecto;26;Privado;$8,780;1;Minivan;no;$0;0;Si;0;1;Urbano
20451;0;43;0;14;$29,922;No;$0;M;Técnico;Arquitecto;40;Privado;$12,140;4;Pickup;si;$0;0;No;1;1;Urbano
19142;0;46;0;0;$0;No;$0;M;Bachiller;Estudiante;5;Privado;$6,000;1;Pickup;no;$0;0;No;1;1;Urbano
48494;0;56;1;;$50,384;No;$191,197;M;Superior;Deportista;38;Privado;$14,990;1;Minivan;si;$0;0;No;0;9;Urbano
88121;0;33;1;12;$36,354;No;$192,457;M;Superior;Independiente;26;Comercial;$18,730;13;Van;si;$0;0;No;0;7;Rural
56327;0;41;0;;$27,907;No;$152,144;F;Técnico;Ingeniero;40;Privado;$14,500;7;Minivan;no;$0;0;No;0;6;Rural
62567;0;46;0;13;$63,903;No;$210,314;M;Superior;Administrador;30;Comercial;$20,950;1;Van;no;$0;0;No;0;;Rural
60914;0;35;2;17;$50,879;No;$217,901;F;Superior;Independiente;60;Comercial;$17,890;3;Minivan;no;$0;0;No;0;13;Urbano
59628;0;54;0;12;$52,088;No;;M;Técnico;Independiente;36;Comercial;$10,470;1;Pickup;si;$0;0;No;0;1;Urbano
35963;0;53;0;15;$169,926;No;$442,348;F;PhD;Deportista;49;Privado;$6,800;14;SUV;no;$0;0;No;0;1;Urbano
12577;2;45;2;8;$14,856;No;$98,109;F;Bachiller;Ingeniero;29;Privado;$9,400;13;SUV;no;$0;0;No;2;6;Rural
73589;0;42;1;10;$104,560;Si;$319,400;F;Superior;Deportista;13;Privado;$17,500;4;SUV;no;$0;0;No;1;;Urbano
43963;0;48;0;11;$45,534;No;$0;F;Técnico;Independiente;50;Comercial;$31,500;4;SUV;no;$0;0;No;0;9;Rural
66714;0;52;0;11;$95,892;No;$274,044;F;Superior;Deportista;21;Privado;$11,090;7;Pickup;no;$0;0;No;1;9;Urbano
20633;0;39;0;;$97,934;No;$297,260;M;Master;;30;Comercial;$16,650;10;Van;no;$0;0;Si;3;12;Urbano
65292;0;41;3;13;$16,680;Si;$0;F;Bachiller;Estudiante;7;Privado;$7,270;1;SUV;no;$0;0;No;0;6;Urbano
26157;0;49;0;8;$39,490;No;$175,057;F;Técnico;Administrador;61;Privado;$5,450;1;SUV;no;$0;0;No;0;1;Rural
82411;0;51;0;11;$139,745;No;$400,399;M;PhD;Doctor;12;Privado;$21,220;7;Van;si;$0;0;No;0;9;Urbano
28421;0;45;2;8;$72,245;No;$241,795;F;Superior;Administrador;28;Privado;$13,220;4;SUV;no;$0;0;No;2;11;Rural
37418;0;45;0;14;$238,874;No;;F;PhD;Deportista;7;Privado;$8,560;10;Deportivo;no;$0;0;No;3;16;Urbano
96163;1;40;3;15;$2,660;No;$0;M;Bachiller;Estudiante;48;Privado;$5,770;4;Pickup;si;$0;0;No;3;6;Rural
70491;0;50;0;14;$15,989;No;$117,038;M;Bachiller;Arquitecto;22;Privado;$20,000;14;Van;no;$0;0;Si;0;5;Urbano
26626;0;45;0;13;$103,134;No;;F;Master;Abogado;38;Privado;$16,310;1;Deportivo;no;$0;0;No;0;21;Urbano
13582;0;44;1;7;$109,254;Si;$0;F;Superior;Administrador;5;Privado;$24,150;1;Deportivo;no;$0;0;Si;1;14;Urbano
98213;0;61;0;13;$42,089;No;$181,406;M;Técnico;Independiente;35;Comercial;$11,810;3;Deportivo;si;$0;0;No;0;7;Urbano
92310;0;40;0;11;$49,978;No;$240,143;M;Master;;40;Comercial;$21,160;3;Van;si;$0;0;No;2;15;Urbano
54761;0;51;0;15;$108,237;No;$305,752;F;Superior;Deportista;27;Privado;$25,840;4;Minivan;no;$0;0;No;2;11;Urbano
42858;0;36;3;12;$45,590;No;$172,745;F;Técnico;Administrador;9;Privado;$16,650;3;SUV;no;$0;0;No;0;5;Urbano
59962;0;55;0;10;$20,046;No;$154,672;F;Master;Deportista;57;Privado;$5,300;3;SUV;no;$0;0;No;2;20;Urbano
92804;0;51;0;11;$134,582;No;$371,127;M;Superior;Administrador;41;Comercial;$30,950;4;Camión;si;$0;0;No;1;14;Urbano
83074;0;51;0;11;$48,333;No;$147,634;F;Técnico;Independiente;40;Comercial;$11,430;4;SUV;no;$0;0;No;1;1;Rural
33065;0;54;0;15;$144,348;No;;M;Master;;16;Comercial;$27,460;1;Camión;no;$0;0;No;0;14;Urbano
44153;0;39;1;0;$0;Si;$0;F;Superior;Estudiante;15;Privado;$19,470;10;SUV;no;$0;0;No;2;8;Rural
12370;0;32;1;11;$6,622;No;$0;F;Técnico;Estudiante;22;Privado;$1,500;6;Deportivo;no;$0;0;No;0;7;Urbano
80478;0;44;0;14;$25,588;No;$119,825;M;Bachiller;Independiente;30;Privado;$14,830;5;Minivan;si;$0;0;No;2;4;Urbano
49504;0;59;0;15;$198,042;No;$474,444;F;PhD;Doctor;36;Privado;$27,960;13;Deportivo;no;$0;0;Si;0;10;Urbano
81904;0;50;0;13;$21,262;No;$152,605;F;Técnico;Ingeniero;22;Privado;$1,930;1;Deportivo;no;$0;0;No;3;8;Rural
65407;1;44;2;12;$48,288;Si;$0;F;Técnico;Independiente;23;Comercial;$13,280;6;SUV;no;$0;0;No;2;12;Urbano
65145;0;58;0;11;$101,448;No;$329,765;M;Superior;Administrador;32;Privado;$17,440;1;Van;no;$0;0;No;0;12;Urbano
93065;1;60;2;15;$151,225;No;$416,062;F;PhD;Doctor;46;Privado;$10,560;6;Deportivo;no;$0;0;No;3;13;Urbano
88718;0;39;0;12;$70,862;No;$225,345;M;Superior;Independiente;48;Privado;$4,740;6;Pickup;si;$0;0;Si;0;6;Urbano
84988;0;48;0;3;$54,239;No;$223,217;F;Técnico;Independiente;13;Comercial;$16,520;1;SUV;no;$0;0;No;0;1;Rural
41882;2;40;2;5;$16,575;No;$158,720;M;Técnico;Arquitecto;34;Privado;$7,160;3;Pickup;si;$0;0;No;2;1;Urbano
67444;0;52;0;0;$0;No;$135,296;F;Técnico;Ingeniero;48;Privado;$17,620;1;SUV;no;$0;0;Si;0;8;Urbano
80715;1;42;2;15;$22,155;No;$127,123;M;Master;Abogado;30;Privado;$7,920;6;Pickup;si;$0;0;No;0;15;Urbano
97135;0;28;3;;$33,900;No;$150,093;M;Bachiller;Arquitecto;40;Privado;$15,870;1;Minivan;si;$0;0;No;0;6;Rural
70741;0;43;2;10;$21,189;No;$130,494;F;Bachiller;Arquitecto;47;Privado;$30,330;4;SUV;no;$0;0;No;0;1;Urbano
53502;0;39;0;10;$58,544;No;$215,542;F;Superior;Administrador;29;Privado;$26,050;13;Minivan;no;$0;0;No;4;9;Rural
76139;0;46;0;11;$107,677;No;;F;PhD;Doctor;42;Privado;$17,820;1;Deportivo;no;$0;0;Si;0;16;Urbano
89532;0;53;0;13;$24,992;No;$145,079;M;Superior;Administrador;38;Privado;$5,400;1;Pickup;no;$0;0;No;0;6;Urbano
98632;0;65;0;12;$60,349;No;$247,580;M;Master;Abogado;40;Privado;$14,030;6;Deportivo;si;$0;0;Si;1;10;Urbano
95933;0;51;0;11;$66,336;No;$261,916;M;Master;Abogado;26;Privado;$13,230;4;Minivan;si;$0;0;No;0;;Urbano
50524;0;36;2;;$98,311;Si;$0;F;Superior;Deportista;5;Privado;$27,620;9;Minivan;no;$0;0;No;1;13;Urbano
39493;0;33;2;13;$57,334;No;$196,083;M;Técnico;Independiente;13;Comercial;$10,900;1;Pickup;si;$0;0;No;1;8;Rural
60993;0;47;0;10;$90,802;No;$300,604;F;Técnico;Administrador;16;Privado;$15,280;7;SUV;no;$0;0;No;2;6;Urbano
12869;0;51;0;11;$65,979;No;$164,614;M;Técnico;Deportista;35;Privado;$19,990;4;Van;si;$0;0;No;0;1;Urbano
45576;0;39;0;13;$77,914;No;$234,761;M;Superior;Deportista;24;Privado;$13,190;11;Minivan;si;$0;0;Si;0;11;Urbano
60096;0;49;0;14;$139,423;No;$370,415;M;PhD;;28;Comercial;$27,600;6;Camión;si;$0;0;No;0;;Urbano
84558;0;48;0;9;$47,614;No;$0;F;Técnico;Ingeniero;36;Privado;$24,610;6;Pickup;no;$0;0;No;0;9;Rural
25625;0;39;0;12;$152,271;No;$0;M;PhD;Deportista;30;Comercial;$16,730;1;Van;si;$0;0;Si;1;18;Urbano
64332;0;45;2;8;$32,097;No;;F;PhD;Deportista;19;Privado;$9,210;1;SUV;no;$0;0;No;0;14;Urbano
80269;0;43;0;12;$48,725;No;$178,348;F;Técnico;Deportista;13;Privado;$13,630;11;SUV;no;$0;0;No;3;;Urbano
30582;0;52;0;14;$74,422;No;$247,486;F;Superior;Administrador;5;Comercial;$22,490;9;Pickup;no;$0;0;No;0;7;Urbano
97429;0;51;0;0;$0;No;$90,777;F;Superior;Ingeniero;61;Privado;$6,600;9;SUV;no;$0;0;No;0;1;Rural
29549;0;38;0;7;$2,140;No;$61,482;F;Técnico;Ingeniero;19;Privado;$7,930;4;Deportivo;no;$0;0;No;0;1;Rural
56753;0;42;2;14;$73,694;No;$224,623;F;Superior;Administrador;37;Privado;$5,730;1;SUV;no;$0;0;Si;0;11;Urbano
89491;0;55;0;4;$95,473;No;$0;F;Superior;Administrador;22;Privado;$35,340;7;Minivan;no;$0;0;No;0;10;Rural
26128;0;44;0;13;$102,872;No;$345,288;M;Superior;Administrador;38;Privado;$5,960;7;Pickup;si;$0;0;Si;1;17;Urbano
74090;0;36;3;13;$66,859;Si;$0;F;Superior;Independiente;51;Privado;$5,470;4;SUV;no;$0;0;No;0;1;Urbano
54693;0;50;0;0;$0;No;$0;F;Bachiller;Ingeniero;33;Privado;$9,490;1;SUV;no;$0;0;No;0;5;Rural
19664;0;48;0;12;$24,671;No;$0;F;Bachiller;Independiente;22;Privado;$3,970;6;Deportivo;no;$0;0;No;1;1;Rural
37705;0;41;0;8;$104,436;No;$304,883;F;Superior;Deportista;5;Comercial;$26,970;9;Pickup;no;$0;0;No;4;9;Urbano
